APOGEE_ID,GLON,GLAT,RA,DEC,VHELIO_AVG,LOGG,TEFF,PMRA,PMDEC,AL_H,NA_H,O_H,MG_H,C_H,N_H,V_H,TI_H,CA_H,FE_H,K_H,MN_H,NI_H,SI_H,S_H,SNR,cluster_name,label
2M12042878+1949535,244.594639609,77.0049067435,181.119949,19.831541,83.9148025513,2.15201846929,4710.19071733,-4.5,-13.8999996185,-1.19170955766,-1.54614735241,-1.07915215576,-1.15267520245,-1.33404216025,-0.993486535573,-1.50921861128,-1.3470056845,-1.16144075808,-1.34005133725,-1.24517812084,-1.50561465207,-1.38918288921,-0.999098221591,-0.847421547696,312.855987549,background,-1
2M12051716-0004368,278.871020701,60.6205732944,181.321502,-0.076911,-64.1566009521,0.450279471907,4015.28053038,-5.19999980927,-8.80000019073,-1.62020383286,-2.15342362665,-1.12478531521,-1.32285485186,-1.81782997324,-1.01109410416,-1.87283864683,-1.4916594049,-1.20252627999,-1.43381820571,-1.53769660472,-1.76269291046,-1.56039786763,-1.08629896933,-1.10682880071,527.080993652,background,-1
2M12053241+1545296,257.467456716,74.4197155351,181.385075,15.758241,-10.6169996262,2.04256306222,4854.61171356,0.0,-10.0,-1.34084948629,-0.885798762133,-0.910271165071,-1.09134261707,-1.25585746256,-1.09697278321,-1.47695556454,-1.26828082148,-1.19850172408,-1.27581274463,-1.34911736628,-1.36052236782,-1.31110861562,-0.912878877209,-0.86686560972,83.701499939,background,-1
2M12054052+1841592,249.228215006,76.5195386402,181.418861,18.699793,-9.22593975067,1.608944323,4627.64903484,1.70000004768,-12.8999996185,-1.74189665296,-1.34948715096,-1.2062178551,-1.42271927548,-1.78242638942,-1.20203739812,-2.01938030725,-1.48728896924,-1.47239001019,-1.59417131787,-1.65129890995,-1.70784353103,-1.68663340377,-1.21016264446,-1.06859750046,366.691986084,background,-1
2M12073427-0009431,280.023586873,60.7436519829,181.89282,-0.161992,-18.1744003296,2.79639560736,4689.10315513,-2.0,4.0,-0.0129225278296,-0.220131715591,-0.0980568129787,-0.147191701425,-0.204568825762,-0.337952860876,-0.563279890203,-0.321556211137,-0.27779195835,-0.354427658048,-0.317851769946,-0.381975369383,-0.339158387228,-0.0601419627295,0.0541956290739,325.29901123,background,-1
2M12074117+1816577,251.933893471,76.5946399662,181.921543,18.282722,-10.9788999557,3.98773607094,5053.87005985,5.30000019073,2.79999995232,0.274721330363,0.342911308629,0.164521082105,0.191825685395,0.219301978217,-0.237949070188,-0.47087877007,-0.166760365203,0.00965676726442,0.0226286040319,-0.327053075294,0.103356450823,-0.0966994261475,0.185564292743,-0.0750881115479,83.8314971924,background,-1
2M12083487-0029123,280.733592242,60.5245604321,182.145299,-0.486772,-20.2471008301,2.91866023944,4675.78103345,-57.4000015259,17.8999996185,0.437774478255,0.227388735679,0.324693390061,0.229343381619,0.184619260378,0.263899259438,0.177184427101,0.395523289451,0.114603665183,0.161137268236,0.0923543845212,0.326528714456,0.191262038956,0.312484821516,0.333009700822,886.130004883,background,-1
2M12093309+1727376,255.757911172,76.3263825558,182.387896,17.460468,27.6665992737,4.09061926111,5347.50724734,-18.7999992371,14.3000001907,-0.0700554291925,0.20936548345,-0.264376987411,0.0196274766679,0.144607967714,-0.748083542417,0.924674030393,-0.142224483369,-0.199810027307,-0.292082064551,-0.244115353879,-0.215711313083,-0.351946984832,-0.0602813614282,-0.403084471617,75.2824020386,background,-1
2M12094220+1835074,252.412984359,77.1502201124,182.425844,18.585403,11.8056001663,3.43422209744,5344.94212015,-17.5,-15.3000001907,-0.588204318494,-0.099023215441,-0.296686778221,-0.411507168063,-0.551929242045,-0.719053190979,-0.406935954612,-0.464877581739,-0.60350779545,-0.519319996048,-0.855681725777,-0.580997759038,-0.580078801778,-0.363317156173,-0.112421443194,132.886993408,background,-1
2M12112585+1858094,252.426469694,77.7110683188,182.857731,18.96928,-36.6916999817,2.5731295759,4097.5069755,-2.5,0.0,-0.638827418329,-0.219026226281,-0.546471298398,-0.518955288285,-0.835530775929,-0.440245002369,-1.44657271749,-0.715197504304,-0.446124816315,-0.755626248323,-0.630267541398,-0.845695093887,-0.788057100345,-0.584966839583,-0.220559878735,102.29599762,background,-1
2M12123050+1417320,265.7300689,74.2800262157,183.127102,14.292249,-0.759095013142,3.52874605638,5488.99103841,0.0,0.0,-1.10977672797,-1.39802240207,-1.03905107073,-0.914198001973,-0.905815411325,-0.48634092173,-1.12334083918,-0.818822546735,-1.16316374164,-1.13261494586,-1.27375744618,-1.04423359654,-0.95041095678,-1.07228929959,-0.912419994079,104.306999207,background,-1
2M12123903+0548400,277.790457702,66.7704522935,183.162664,5.811136,59.5629997253,2.70951618563,4678.92655351,-23.7999992371,-3.40000009537,0.0240518357729,-0.278158990137,-0.120842661638,-0.155645096271,-0.20986556784,-0.315397291978,-0.226975243059,-0.300914614512,-0.258545066647,-0.345341612946,-0.197650567767,-0.352421962719,-0.312037818961,-0.0563507647629,-0.0960459232458,294.221984863,background,-1
2M12131831+0436113,279.273311745,65.7079076011,183.326321,4.60315,208.92199707,0.63567707332,4048.83576251,-17.7999992371,-2.70000004768,-1.14303298241,-1.57764370313,-0.850049231255,-1.02916458399,-1.46805731347,-0.970184386863,-1.28811018922,-1.11126152967,-0.944485082787,-1.09054324715,-1.36540622096,-1.34511861038,-1.28619351823,-0.762930191105,-0.931344886011,179.738998413,background,-1
2M12142376+0555356,278.707016729,67.0397082474,183.599034,5.926564,170.904998779,1.90373621255,4660.69737629,-13.8999996185,-10.3999996185,-1.57233705957,-1.59245171159,-1.12017933626,-1.2764855416,-1.6284383424,-1.37084480987,-1.68832345438,-1.42552562471,-1.26078863306,-1.43498086157,-1.34876156634,-1.49840342256,-1.47142721134,-1.07849391053,-0.971802009525,85.8498001099,background,-1
2M12152905+0439264,280.469339336,65.9486011001,183.871082,4.657347,20.2868003845,4.12404482763,5165.93208488,-13.6999998093,12.8000001907,-0.186942275502,-0.116364163893,-0.170168930214,-0.0522389645628,0.00815337107423,-0.672372454011,0.295079298494,-0.0573779167547,-0.276072199339,-0.174264122802,-0.319103369673,-0.161098796084,-0.272746155316,-0.0698392999475,-0.126228955244,109.880996704,background,-1
2M12153624+1448507,267.022652987,75.1269537253,183.901030093,14.8141103888,11.1099004745,3.77378391974,5543.28369077,-5.40000009537,-4.0,-0.466695548141,-0.313510485797,-0.418708881701,-0.366222542065,-0.145068253219,-0.73638760819,-0.368125503666,-0.502405309789,-0.488334892016,-0.49953250176,-0.513894199157,-0.408228133885,-0.508550134509,-0.388101306412,-0.179380524622,512.302001953,background,-1
2M12161376+0557103,279.777426207,67.2281571406,184.057366,5.952875,11.0913000107,4.16271116067,5162.53017907,-17.7999992371,13.6000003815,-0.284882317534,-0.299824123636,-0.326999599555,-0.130489877115,-0.0707246597232,-0.843969055349,0.0734050695414,-0.190972583882,-0.368013978681,-0.333791504249,-0.359721735365,-0.34516634912,-0.394470365519,-0.28995304692,-0.277026246455,112.653999329,background,-1
2M12174444+5639476,132.158226452,59.8574549652,184.435169,56.663235,-55.2389984131,2.03273264214,3984.8382763,0.0,0.0,-0.93209257312,-1.04239452857,-0.78037000623,-0.760092107788,-1.09332769137,-0.629895075603,-1.88800451082,-1.02946275056,-0.64254414447,-1.02989082547,-0.870106632627,-1.1731142095,-1.07035773097,-0.758587970897,-0.518617482647,103.560997009,background,-1
2M12175905+3900278,151.265105063,76.2226639542,184.496055,39.007725,-6.14593982697,2.59197103449,4599.31135016,-5.5,-12.6999998093,0.186081484997,-0.102702356732,0.0181155150829,-0.0198074236143,-0.0741544109025,-0.0016136365559,-0.597273782903,-0.0313070881005,-0.128965966219,-0.141732036262,-0.0673902163683,-0.12526566322,-0.171432767971,0.0955785434889,0.111289948421,282.687011719,background,-1
2M12182055-0049479,285.705812986,60.9299875764,184.58565,-0.82998,17.6539001465,1.69938772274,4026.59267526,14.0,-52.0,-1.18851095086,-2.64997641439,-1.22495014885,-1.14346856972,-1.44669182427,-1.46677300852,-2.04369483881,-1.50189433789,-1.08503255216,-1.47370481459,-1.34779024065,-1.70652511704,-1.5533733921,-1.14166120576,-1.03997392293,76.380897522,background,-1
2M12190449+3931111,149.396946985,75.8997524769,184.768723,39.519753,-14.9916000366,1.71169569867,4094.89378282,-108.0,0.0,-1.67752364997,-2.06639432895,-1.28835109836,-1.40655409882,-1.65143900773,-1.52586392744,-2.48530510807,-1.62402349006,-1.15050562966,-1.70474479658,-1.47822091245,-2.0322226677,-1.73313673162,-1.37438815299,-1.20871692084,188.466995239,background,-1
2M12213503+2601250,220.644733379,83.2353616153,185.39598,26.023628,-2.23987007141,4.06213148777,4933.02671643,0.20000000298,-18.1000003815,0.066606981402,0.124693795398,0.141687175853,0.271860585443,0.213449963353,-0.0213131978176,0.166504633503,0.124610707562,0.122875331228,0.146074542213,-0.0814989715142,0.248005475414,0.109468968316,0.185350520681,-0.0231285271565,130.078994751,background,-1
2M12213929-0248085,288.281439028,59.2194987415,185.413726,-2.802381,-40.8543014526,2.82152170213,4711.7390166,-10.8999996185,19.2000007629,0.203669763179,-0.234933588312,0.0709216253066,0.0112512305058,-0.0582569137721,0.0943804574552,-0.374130570122,0.0681399351282,-0.0470512368499,0.0275112935482,-0.118689764442,0.12903728258,0.0158595504055,0.157564559049,0.152629723174,305.457000732,background,-1
2M12221002-0115386,287.825743454,60.7495720393,185.541781,-1.26073,73.4441986084,3.38389458714,4944.95160248,-6.5,-0.40000000596,-0.231090426172,-0.558680146035,-0.338758874537,-0.250259454452,-0.368363670583,-0.680471639144,-0.454692014979,-0.510940073226,-0.370773143066,-0.503868314559,-0.333476620122,-0.582401228324,-0.49063507088,-0.267761738719,-0.216759018514,301.82800293,background,-1
2M12221349+0030407,286.966683329,62.4740220044,185.556218,0.511332,-1.65034997463,2.26351915353,4460.07226555,-8.89999961853,-6.19999980927,0.0224675303688,-0.21019850876,-0.0513211035061,-0.141135737336,-0.188070891503,-0.272298435126,-0.580280784753,-0.248556719225,-0.253753150922,-0.337132105149,-0.335941362266,-0.374522530668,-0.328178414115,-0.0450490643984,0.0697850166045,348.061004639,background,-1
2M12221630+1407311,273.864161476,75.3250382684,185.567932,14.125313,257.846008301,1.64150658679,4630.75899799,2.0,-9.10000038147,-2.22067183382,-1.75820000875,-1.53466861504,-1.62729305849,-2.10008471501,-1.55814125355,-2.19306915221,-1.65517217267,-1.58381886036,-1.83357988325,-1.76824616612,-1.98051473074,-1.96835169455,-1.51411790149,-1.2795133651,90.6009979248,background,-1
2M12223464+2714339,210.262116581,83.5817747527,185.644374,27.242769,-9.36452960968,4.1673727765,5075.25999574,-18.3999996185,3.79999995232,-0.112519245683,-0.281136023303,-0.13458876842,-0.0055547810727,0.00115552687695,-0.490534303447,0.000422224968897,-0.230637582861,-0.1205612701,-0.0722397957602,-0.328938239233,0.028631564388,-0.081940887943,-0.0914351686044,-0.131715735921,207.617996216,background,-1
2M12224262+2528554,225.663853007,83.3558447962,185.677621,25.482071,32.9864006042,3.86322160501,5393.70739057,-59.4000015259,6.09999990463,-0.386022002396,-0.0169935313773,-0.30904721087,-0.269603772379,-0.213769849564,-0.829460907205,-0.372133707708,-0.585191233972,-0.404574165962,-0.393147670365,-0.463652912456,-0.323435024124,-0.442100820783,-0.246155750145,-0.0861240464347,227.341003418,background,-1
2M12225319-0228120,288.725915536,59.6118743747,185.721665,-2.470001,9.52690029144,3.46906314602,5050.57980708,-12.0,5.19999980927,0.0911042034366,0.538363180749,0.0771455855274,-0.00449058743436,0.120375719977,-0.353903211946,-0.56526838311,-0.0702470052771,-0.0761696152757,-0.0267214794243,-0.385734104425,-0.0629539176423,-0.140418783418,0.164119975717,-0.111508316959,102.853996277,background,-1
2M12225863+1519107,272.239176311,76.4647711682,185.744298,15.31966,147.876998901,0.59479006999,4059.02247525,1.60000002384,-4.5,-1.53726319522,-2.08499180239,-1.07698399214,-1.27373163223,-1.72688784272,-1.0523380853,-1.69675644417,-1.39370426013,-1.15148749625,-1.29509779394,-1.42952042278,-1.56503510467,-1.42982752709,-0.985553546975,-1.04496835809,139.501998901,background,-1
2M12233580+1518571,272.812510815,76.5312076615,185.899194,15.315887,88.0820007324,2.42698326224,4612.18393306,-7.69999980927,-14.1000003815,-0.341378944138,-0.918510762609,-0.405700058273,-0.447525069002,-0.572634665966,-0.702412482254,-0.964121674404,-0.674945634417,-0.530308276865,-0.659948870289,-0.536029415421,-0.803389630676,-0.65084134086,-0.335601433247,-0.316544410465,360.062988281,background,-1
2M12242009+1537108,272.886677625,76.8828208794,186.083745,15.619674,-20.6093006134,3.42730377473,4451.27217233,-70.0,-10.0,-0.107552600207,0.0645485825648,-0.0435233030909,0.0396345221462,-0.181763538448,0.0293170765026,-0.268906928911,-0.019956863181,0.0604950563562,-0.130571482432,-0.237045879599,-0.0371780375869,-0.176586119941,-0.14266120779,-0.00217709087916,104.10900116,background,-1
2M12243650+2655553,213.286361285,84.0227413234,186.1521,26.932028,-24.5550003052,4.06021470844,4868.06383142,-31.2000007629,6.19999980927,0.0339474814532,0.150257606322,0.0454092337568,0.114283303088,0.0380983661371,-0.100153568262,0.0506549756895,0.0677101282605,0.0157413326022,0.0206312276393,-0.271525899599,0.162819617464,-0.00134436518548,0.00341468628877,-0.0778241559782,159.582992554,background,-1
2M12250956-0057392,289.192083945,61.2077960679,186.289863,-0.9609,-109.874000549,2.41652704628,4784.04271425,-6.0,4.0,-1.49423026923,-1.14414696257,-1.13456624566,-1.18453151661,-1.37386484689,-1.37283850235,-1.80155462807,-1.49227476413,-1.2252193694,-1.42641108124,-1.3208985905,-1.4973050658,-1.47032630974,-1.08087601763,-0.953572002442,117.731002808,background,-1
2M12250956-0057392,289.192083945,61.2077960679,186.289863,-0.9609,-109.874000549,2.48493244082,4853.80522719,-6.0,4.0,-1.41505579014,-1.06978580791,-1.11031936683,-1.15628549903,-1.34111689143,-1.35267261229,-1.84550783568,-1.38078045916,-1.23072533836,-1.41744806001,-1.28591729174,-1.45569517614,-1.45191980216,-1.08072604548,-0.916074153913,117.731002808,background,-1
2M12255229-0025098,289.317972001,61.774644269,186.46791,-0.419391,32.3479995728,3.9163198274,5446.38578462,-6.19999980927,3.40000009537,-1.01797489427,-0.616594491361,-0.751300490092,-0.57022014646,-0.482796388538,-1.26327975043,-1.14788252997,-0.918161052188,-0.757529411255,-0.973133504524,-0.780290466479,-0.931489161412,-0.867516386224,-0.800835668744,-0.517809722518,125.133003235,background,-1
2M12265778+1509469,276.26115463,76.7501159285,186.740753,15.163054,-12.7461004257,0.934936929783,3996.81274903,-1.60000002384,-1.5,-1.00023624486,-1.37974675773,-0.583326716985,-0.740084319268,-1.06940929971,-0.706120560571,-1.13239633526,-0.883570357271,-0.662849069496,-0.7095041133,-0.960053198219,-0.9679346168,-0.886496419149,-0.636600008468,-0.578757714519,77.9832992554,background,-1
2M12270309-0049007,290.095605588,61.4455460785,186.76291,-0.816876,-10.6224002838,2.8803699242,4710.60016729,1.70000004768,-5.5,0.327990514279,0.231083840637,0.232845131798,0.173274924421,0.140892318391,0.370067809385,-0.0073362428772,0.183663280432,0.0105153074098,0.134622033242,-0.0500894236243,0.268823694376,0.147961971783,0.215554115709,0.328183157589,205.24899292,background,-1
2M12272502+2640168,216.445443562,84.6255774588,186.854253,26.671356,70.5667037964,2.2278141157,4572.68732629,0.0,0.0,-1.17125577137,-1.57562392152,-0.824644464414,-1.24239657629,-0.925021684877,-2.11472607742,-2.02988830259,-1.77324334548,-1.17598540728,-1.56146330452,-1.2934179227,-1.7911744977,-1.72438368606,-0.946555443289,-1.10884015934,8.27608013153,background,-1
2M12283815+2613370,221.678657088,84.8276927381,187.159004855,26.2269535111,-5.70503997803,2.63829866829,5203.6887856,-17.6000003815,-5.59999990463,-1.38833610855,-0.895502700161,-1.00297915121,-1.09165137575,-1.1633986059,-1.06552312961,-1.24420172913,-1.09622495633,-1.40170862252,-1.34217078592,-1.45046119843,-1.29651807357,-1.30520683341,-1.10538440521,-0.923163759482,821.947998047,background,-1
2M12284156-0217128,291.484086457,60.0782566892,187.173203,-2.286901,85.0215988159,3.12229256068,4878.92454395,-13.3999996185,-8.10000038147,-0.356493986854,-0.624398195808,-0.397160500945,-0.394481307866,-0.499736152945,-0.741469353158,-0.640415424904,-0.629432774206,-0.526364450945,-0.638443281224,-0.41061228314,-0.726327398002,-0.664652019085,-0.334276853951,-0.277964945772,337.414001465,background,-1
2M12285977+5609295,129.317692003,60.6910702214,187.249069,56.158211,-60.7769012451,3.69342398027,4779.86409356,-66.0,-8.0,-0.300733572249,-0.209236068722,-0.440818703194,-0.227978358987,-0.530536535749,-0.956941584394,-0.61023741276,-0.64617925712,-0.522606748995,-0.692303207385,-0.535090607487,-0.810868761248,-0.837577047422,-0.448959755641,-0.14465177284,161.554992676,background,-1
2M12291310+2646186,215.787293059,85.0359452017,187.304613,26.771845,8.2683801651,4.13015272321,5380.12799199,-18.1000003815,0.10000000149,-0.393639454688,-0.284854517181,-0.404650012927,-0.19519372684,-0.20629587921,-0.945208876416,-0.350982861954,-0.391382107646,-0.421069624794,-0.550866154762,-0.464758534547,-0.484446285182,-0.49919187344,-0.445214914435,-0.333426379958,141.54699707,background,-1
2M12293628+2601013,224.525423792,84.9938311853,187.401175,26.017036,-1.31524002552,4.20340390473,5106.76577052,-66.6999969482,-25.3999996185,0.306982862162,0.274943612539,0.318950494564,0.360860383488,0.402049354413,0.250991942547,0.841333440961,0.367023763657,0.255428908946,0.342912852591,-0.00246897035811,0.621957245383,0.36306853986,0.423994001186,0.275762562667,387.100006104,background,-1
2M12295193-0115062,291.702771737,61.1487328547,187.466397,-1.251741,-4.31108999252,2.0571487631,3995.79490282,-62.0,4.0,-1.02961071262,-0.898246365915,-0.910056998348,-0.976734798607,-1.25229112434,-0.990153350722,-1.90660532818,-1.20651841964,-0.863080892474,-1.20056044155,-1.04011500734,-1.43805958979,-1.28175918429,-0.974705690578,-0.615477630863,131.115005493,background,-1
2M12311471-0210030,292.708449959,60.3027400136,187.811323,-2.167506,211.473999023,1.26285680069,4309.15796456,-13.0,-7.0,-1.3860163373,-1.69602644576,-1.07189620918,-1.25487467697,-1.57691235403,-1.33849709969,-1.60178944177,-1.43431497308,-1.14881917597,-1.29742240661,-1.57162035851,-1.47494007499,-1.52159822984,-0.880795753211,-0.919604508761,92.8655014038,background,-1
2M12380995-0747346,297.204026411,54.9310641209,189.54148,-7.792956,0.782455027103,2.47923248951,4363.28810576,0.0,0.0,-0.611079387683,-0.406550178176,-0.667491426741,-0.798001693628,-1.05247721692,-1.62540573158,-2.36087804262,-1.37532005297,-0.793821764182,-1.18672068545,-1.17290928523,-1.23347237322,-1.44328762167,-0.831185262965,-0.361776323294,10.9711999893,background,-1
2M12392927-0707147,297.675901427,55.6289354957,189.871998,-7.120756,0.520057976246,3.82399534873,4717.5893978,-21.3999996185,10.6000003815,-0.0301342316985,0.073467255986,0.00254280925879,0.0310083509161,-0.0848298932945,-0.200951228016,-0.129151335868,-0.0499492471877,-0.0707082134415,-0.122180105313,-0.276451428115,-0.0712003236655,-0.190776377308,-0.109243478954,-0.122658675769,101.102996826,background,-1
2M12393699-0711006,297.741244186,55.5689860134,189.904147,-7.18352,-18.1256008148,3.7842437229,5215.26405091,-16.2999992371,0.699999988079,-0.454316763459,-0.446136730286,-0.444545235173,-0.296002483414,-0.298818979172,-0.847055247153,-0.256321546211,-0.45405809342,-0.536480032617,-0.542337887938,-0.541940562603,-0.549564392171,-0.558485160612,-0.383667662151,-0.28516447403,75.5084991455,background,-1
